tgas.parallax	xhip.Plx
4.285970813806963	3.
7.074384848803879	7.86
10.372552114971093	10.62
6.259641642501029	6.04
7.882649567705933	7.57
16.486247786672436	16.
9.340722459781812	10.3
4.214031742806254	4.82
1.7101239366884562	2.41
3.503660821151453	2.8
2.095499980967716	0.83
6.254630926497015	6.63
4.150965700797723	4.29
8.482909568854229	9.
4.6478433383631765	4.62
3.694776339541019	4.87
21.06547919103354	22.2
1.5502502800686841	1.77
9.817822195687306	9.61
8.63483529402712	8.54
7.81410975173536	7.16
9.37535377302981	9.7
27.524334920505726	28.03
7.125181626026585	7.7
9.637192211201377	9.6
5.1187268667187915	4.32
5.060195629655741	5.77
6.246056575485044	6.48
1.6281655544261122	1.49
1.8618144877025309	1.65
4.270889160942	3.89
5.085219358740123	4.67
2.891200965566262	3.01
11.613223247244015	12.06
2.4810811441471756	2.18
5.62937705144227	5.42
3.6022645549672543	2.81
4.35572935471564	4.5
1.8852593345688495	3.09
6.797448202012477	7.94
8.999888912878188	10.
8.126315693272701	6.65
39.52831285292779	40.38
1.7706883224460355	1.67
1.6172501170926308	2.33
4.5051908598899075	3.41
4.334563110873989	3.85
2.5411987186247083	2.63
3.913392865995259	3.77
2.908560792865483	2.96
5.1738797896677395	5.72
1.254448169178059	0.94
4.903779851232129	8.02
2.1188645052286725	3.77
4.965477387224388	5.
5.16929107203205	5.3
18.04977548319271	18.51
9.906494517819876	10.17
5.986543937460342	6.35
7.2378211219409145	6.71
4.168918743350876	3.85
2.5077001587520353	2.3
2.482873527150131	1.78
14.262720500183427	14.28
5.879229597748249	5.21
7.951059042367941	7.3
16.077680449194478	13.24
16.138476060621326	14.86
6.527873955186397	5.3
7.9481800847100805	8.01
5.904363457979939	6.24
4.170760209610658	4.98
3.339735172653752	3.34
16.68667453540816	16.27
10.388836364856513	10.65
14.84305409024816	15.46
3.438591330972772	3.2
9.427530840684778	9.23
5.881801450403486	4.84
10.731364925080781	10.83
0.3239388619068257	1.19
3.0206223602153024	2.42
3.151265553914472	4.06
2.5087909821638723	1.33
3.2039122614026248	2.33
2.3965090053542712	2.17
10.58918003137196	9.75
4.875797085017523	4.11
9.044228237874046	8.14
8.400581948933976	8.54
10.972329210484503	11.61
7.132503235888704	8.41
2.0758892922670276	2.28
2.4286060800431755	4.07
4.648106753210226	4.82
14.705833352836605	14.54
11.64017142347536	12.17
11.583182141487526	10.28
24.336327073279627	24.59
4.291723098830417	4.45
6.219338299413873	6.11
7.698331349391658	8.73
5.438600120318815	6.05
1.6419041707797033	2.42
3.474167585568033	3.83
2.9905663205218125	3.25
2.938514810955713	3.37
19.728995015273338	20.3
1.6579052048925655	1.95
9.787388797042805	10.48
5.787562893925049	6.11
3.9730318503995696	4.76
4.764692380864726	3.81
21.72894081515393	22.35
3.910235741664428	2.78
1.5636728861886784	1.99
5.414010809094302	4.31
11.521107684615009	12.88
3.7846442392731086	5.12
2.7916109300039897	2.64
10.064500490197666	10.44
0.9116926753695856	0.8
9.942101301792507	10.98
5.216024397272506	5.79
1.4277099114846326	1.
2.702194106157054	2.8
16.657303437070023	17.18
5.624612253518021	5.71
5.103873626192341	5.03
6.42727240202247	5.51
25.129856052802488	24.59
3.8196875290238603	2.9
6.0837473607889665	7.42
1.3299660003093894	1.04
2.747506916609093	3.82
8.04131850516545	7.07
1.7256513112667804	1.5
0.7746538778461551	-0.37
9.194257617111479	10.04
2.578016057539684	2.61
10.327464633423732	8.87
2.965929831147974	2.1
5.21321621201756	4.9
2.0043634027417525	1.87
7.36871368753135	8.34
11.155389166197374	12.54
1.6414691715193341	0.83
2.3389616595754252	2.73
18.347755952295916	19.79
3.5721241492934728	3.94
3.40753956623339	3.52
18.821725616359807	17.77
0.8327267904572736	-0.77
2.975306101338032	2.84
5.365535389281113	5.31
2.6525995668699065	2.8
8.15940734581534	8.09
4.122108453390915	4.85
6.636268069333069	6.88
11.491673869351638	10.6
7.693953929296864	7.59
0.766803297211773	0.65
23.28480135354439	23.96
5.372626771823322	6.15
1.706801947973796	1.24
3.255008586309369	3.93
3.083592164039963	4.15
0.16937068359146246	0.54
13.030920555752697	13.08
3.3833993795384805	3.65
3.557753127500204	3.59
1.4198307134288988	2.51
5.6534504304528195	5.75
7.648012310184142	7.72
6.518623175488812	8.45
3.69557117788227	4.06
4.114412695645668	3.75
4.03868376916244	4.28
4.223035676855044	4.17
18.240767416340947	18.17
8.85975384253269	6.76
33.59088805422976	32.54
16.536050373022324	16.65
3.3866730812254002	3.69
0.6825427968603595	0.42
4.619350704429461	4.83
4.108425795941849	3.64
0.8221548439600176	2.44
3.9356810196971943	4.26
13.639086122335938	14.74
4.68515408364411	4.08
5.595776700975708	6.38
6.777718525071582	6.89
30.736204076435737	31.88
0.9535044093533023	0.72
5.98235612001251	5.78
14.139386519201448	13.5
13.505265873753164	13.52
6.974343584689377	8.06
2.7394188876370134	2.78
7.764108818697912	8.24
2.742420187490426	2.44
3.43233090191416	3.34
3.971224783830288	3.6
2.288937901938294	3.37
1.0118702473578636	0.09
16.18852486991379	17.97
5.53448025998994	5.85
2.321473606784782	2.2
11.70938005385779	8.52
32.0349864763205	29.69
3.433110119685617	3.68
5.128622557504501	4.8
11.849202836071235	13.7
10.862162761537238	10.95
2.0867245797480822	0.46
25.83216941683149	26.52
1.1158707152621474	0.64
5.038465437674151	5.92
6.302253697290057	5.91
6.396572244088843	6.17
9.942613285145677	10.53
6.67480528783967	6.86
4.971649760793531	4.8
4.9331855096158055	5.14
2.6954686568704456	3.04
1.8741660925971606	1.21
3.1843175334972575	5.55
6.55102013123184	8.22
2.166558023514113	4.34
4.389195506003851	4.93
1.6866611049905975	1.24
3.2777108467890024	3.
3.8022145862451926	4.49
3.5118489544106026	2.42
2.3637008681688694	3.77
15.739920881139719	15.78
2.751036799718659	2.13
2.1078336883725584	1.87
2.6293985310930865	4.99
11.801208162308958	11.21
3.4601286984287984	1.38
4.958032404572702	5.1
24.773420674945978	25.43
5.2648402714298745	6.87
4.06513978003491	2.89
3.629232763329733	3.
16.663784997178162	16.31
2.2782965413878724	2.55
2.2158526102317904	2.33
3.6196702999053305	3.27
27.378625421284877	27.32
6.130946184942674	6.49
17.978506172167776	19.03
1.5983621627306506	2.07
5.078771361246638	5.61
5.3755882024194594	5.65
2.586658410047886	2.71
7.504928793618629	8.39
4.2920191608441565	1.65
2.7199978170837102	1.84
4.265570162128658	4.36
4.957446554313536	4.19
2.2322767229495604	3.17
4.9310851474035715	5.33
3.7879683746040875	5.05
9.52055454333102	10.02
0.9291148280653045	0.02
4.647673717879953	5.33
2.5584694315227328	2.58
0.9853072208002311	0.95
2.508446659917104	2.62
1.7357750535913536	0.87
2.3259807715648155	1.1
3.594924763355174	2.54
2.311475121030797	0.45
0.634437977232471	1.15
3.905289464507492	4.66
0.7407944436913525	0.95
0.8816149923339227	0.86
2.9696789808205675	2.44
6.694286862818024	6.
14.537031534387129	13.9
7.1435624513332225	7.45
1.5285372796199512	1.9
3.3774310028920063	2.76
3.0104225561131743	3.29
10.249194299570034	9.82
4.79756604669998	5.66
2.93968430875669	3.17
0.8385041334656094	0.99
15.39001494721323	14.3
2.748808716771852	1.41
3.010147764381295	1.15
5.942812733167979	5.66
16.555907977341295	16.8
2.630245787972991	1.81
4.902280385034793	4.8
2.746406910065182	2.35
4.014835156651084	3.22
9.013998306057355	8.68
3.433694153974453	3.14
4.258250176855634	3.86
2.8672686477397646	2.93
9.831912434392681	9.5
4.031214527257639	4.64
18.978062184479594	19.47
6.3176233393703916	6.1
8.630173643896468	8.48
9.797408016250117	9.99
2.4930713938040276	1.69
2.2889607648555454	1.88
78.34294770045575	78.11
2.6274854774898166	3.62
3.8653521604628045	3.63
3.398565971202479	2.39
2.167027790983658	2.35
220.0247581064815	220.85
10.814775869173337	11.26
2.9481648546803703	3.01
16.370825509565254	16.1
2.576900586879849	1.03
4.201062605849316	4.14
13.238781605819225	13.24
24.051176625557343	23.82
3.843900868317017	4.83
6.866982237018971	6.8
2.182349993902224	2.3
11.90520435926697	13.11
4.099341831944174	4.52
2.3273791883388126	3.
2.5731521411438028	2.64
7.311109157870047	7.93
3.857447349081555	4.03
1.7910183487355507	1.97
10.866095516277376	9.58
15.481502900443658	17.13
2.53386273443635	3.1
2.9345280589284637	3.5
1.7464735333807142	1.61
18.959668045724698	17.64
5.64017503742584	5.2
20.083705759143125	21.19
4.423575136548426	5.84
11.356715000177866	12.83
4.56529425025597	4.39
0.7547667527200934	1.45
10.763755005561656	11.59
6.0027184399294775	6.6
1.8342058817812683	1.81
4.639124034593557	3.83
6.499728193373804	6.61
20.54834175040095	21.92
8.84615563617226	10.67
3.908567366467229	2.76
11.227103201418876	11.75
1.878053992681572	1.53
5.896939215287231	8.21
6.375303067686993	7.5
5.359978892934707	5.59
1.316824200284677	2.41
1.5553785019717719	2.92
3.81415330102954	4.05
1.6672894923388788	5.93
1.6815698547061841	2.56
7.827798219521911	8.79
10.274186139256063	9.03
4.54697460783859	4.65
14.551670553152869	12.08
5.095990621007713	5.54
1.9541053121832233	1.12
4.571094970151058	3.32
2.258534557342844	1.85
5.400842733884757	5.54
2.6853648389064637	2.48
19.61121282559969	20.6
14.825596620242285	13.39
17.88899169007283	18.63
1.9525995726672742	3.36
1.524977103405586	2.41
2.077284608814514	2.22
16.93866851236484	17.64
4.203493644138821	6.25
93.15381140872906	93.57
93.24802707018148	93.14
4.3608575498719855	4.11
3.9040182394160436	4.61
6.684035517451123	6.59
0.08829080157057959	-0.85
5.072994136305266	4.24
3.5293006988927327	2.52
6.984384268442406	6.38
3.1524129903401747	3.71
5.365294301463563	5.07
1.5910693351649419	2.04
4.085421806967871	3.26
1.845163363100996	0.33
5.66193868718511	5.51
0.8839424968766773	0.46
2.715417290110431	3.2
7.743302266352538	7.88
1.7104895165137846	16.32
6.112144394630929	6.71
5.254309741412686	5.44
9.272348347826181	14.7
5.823022421367688	6.61
5.669311981632219	5.8
2.3902677462884414	2.14
5.468763883363187	5.69
8.944476765499761	9.3
20.305863144574545	20.43
2.3753688000234603	1.29
6.519937420355847	7.01
2.5201873743271115	2.93
2.2889676103021688	2.7
6.526331221325428	6.62
10.390226716581934	11.41
8.084875700238	8.12
39.73534911587927	39.46
6.309110410177982	6.56
6.542826460248857	6.34
3.901478415901806	5.15
1.228740262511714	1.04
4.399899975410973	5.57
16.635944049165566	17.09
1.616233554260979	0.97
2.4323684977404882	2.97
3.096165926539961	4.23
4.149324746687264	5.08
21.298042532844853	20.55
9.033741035049896	8.97
2.707925836105246	3.83
2.780146085874923	3.73
15.076680310316894	15.39
1.5809663049224016	0.36
3.376180753092758	0.4
4.566722283812481	3.59
1.6957496325994044	2.39
5.537231563460661	5.2
17.677817194619923	17.37
2.8688609191518766	4.23
3.855062178846368	4.96
11.153049167454107	11.2
34.33079974164308	33.79
4.549748122740706	4.83
17.446323964767274	17.75
1.8388271477887486	2.16
6.654328332643201	6.13
1.1242887956890177	0.51
8.020114575325074	6.62
5.475804888132341	4.85
6.152456737304427	4.83
1.2857250022246258	1.54
41.172886227479076	39.97
3.0330298871589356	2.66
2.628991141523279	1.37
5.664305528749554	5.26
5.762476686175647	5.91
15.387065793796491	15.74
11.45548200495689	11.33
1.1490027104177094	1.91
4.09208832031703	4.58
2.6137749907451413	1.99
9.636453491426522	9.62
4.484810650808151	4.39
11.961585049741968	11.12
2.5841871902096685	2.44
2.3578828154576286	2.67
5.97642779059616	6.53
18.80251820693434	20.52
3.2269270655147673	4.29
3.624625140254489	4.35
2.99252046817123	2.09
3.461354420333872	3.35
6.716975796081115	8.08
3.040545354134539	3.69
6.215240098988346	5.26
18.941135409746742	19.04
2.941290781922458	2.41
0.5355724555168196	0.37
7.023517582714237	7.14
3.3088071894379403	3.29
42.07599842943781	40.04
51.99956177868926	51.58
43.71107979411823	43.36
1.4178833139106903	0.81
3.1821721641053977	2.45
2.2238720118947612	2.12
33.16754908751739	33.3
1.0405173524983764	2.52
24.222506716855502	24.84
1.5835785445778792	1.31
4.283473561963786	4.21
5.240552193698725	3.65
3.724505996289129	5.02
4.48179944564765	5.
12.268149736745317	13.56
2.9953316607189113	3.46
2.988998203799937	3.64
5.1580937982657025	5.8
5.307046937464	6.
4.530716207736545	5.2
6.262561032447541	5.73
3.101250696128092	4.12
5.6003630402596345	5.73
22.788311024777684	23.86
5.8541893817859885	5.56
7.0525772540039675	7.31
3.0703793216277293	3.36
24.234044251366672	25.11
29.54149649192709	29.87
1.0231225951731595	-0.65
16.056431228231553	15.87
2.1054856636326558	3.19
8.4855210960832	8.23
9.572595929735941	11.09
7.35668387218912	6.58
3.988382737062487	2.74
6.592524909904014	6.89
7.167414583751751	9.76
3.5206043413666266	3.83
3.4410455962706297	4.58
1.6407430045270603	1.75
10.966877970681598	11.79
5.480110309454866	5.45
2.6525414802299143	2.88
2.605267949890433	3.2
2.6369799625405923	3.83
1.3037274925802786	2.03
1.7554287028578626	1.67
3.1300297926713143	3.84
1.9166918128852803	1.92
8.110245115177271	7.86
25.49446064303679	24.28
6.090341980780156	6.23
1.8480240944919346	1.72
0.799717573054788	1.56
3.5727681059844802	4.17
2.665880592263082	4.3
3.7100585630016556	3.66
20.522218945140608	20.19
4.240298170710812	4.16
2.059628512752505	2.12
3.469673597301286	2.88
19.16660527251188	19.6
3.4426388139807513	3.47
4.015634367405753	5.09
11.12885623751262	10.65
21.40310030299089	21.46
4.6305179860280425	3.27
9.823681271690237	10.
1.2787828823755212	0.68
6.821756171969712	6.82
1.6018954411916484	2.52
2.6410095397337026	2.07
11.442100556290146	9.52
2.472668273781798	1.89
4.437458690030721	4.43
5.8698713129810365	6.32
18.179749641782767	19.17
2.372963625727659	2.51
5.738140986091261	4.92
7.929077078420586	6.6
7.639799093697057	7.78
6.470197366376354	7.01
8.098898135841678	7.85
6.345775425937016	8.17
3.458921045572371	4.26
3.4008590071182745	5.52
15.621222201365265	14.43
2.8601618928513832	3.7
1.7910264084133036	1.31
10.82614557208401	9.57
10.983158196444847	10.98
5.421307396335138	5.12
3.1595350837313276	6.07
11.451808152800828	13.01
3.238617741125619	4.54
4.643921645135201	4.38
10.779967556528707	10.62
2.561165754160975	-1.51
2.8516336703632454	4.68
6.234263990495936	7.91
18.5907604702619	16.22
21.55775327800082	21.3
5.2495959796576495	4.27
2.852683273353869	4.58
4.012205583641827	5.84
7.342822415585302	8.35
7.889536714622316	8.93
4.170298214708831	4.87
1.2731814007493958	1.88
1.6288942840178233	2.33
5.946534133963743	6.23
2.411926571187819	4.44
16.46637753138138	17.77
7.086316725418202	8.09
6.898692677201435	7.37
0.37730965901380253	1.4
11.424377162161392	11.61
3.326201773840324	1.99
4.97181914530215	6.44
4.668240306728012	5.35
2.117909492217493	2.9
9.914929644933318	10.11
7.022792373390298	6.3
9.40736091570277	8.94
8.808259724823259	9.04
15.450902420264049	14.72
5.598489522811701	5.87
10.24399953530585	10.69
1.3418711056512111	3.77
24.11905675839792	22.24
1.8523825187000282	2.78
3.0799503731670828	3.99
3.102574355157821	2.58
3.4882317259448308	3.03
3.0248191124717136	4.63
8.184591709177285	7.75
0.887863700161173	0.8
4.877953470858517	5.01
0.8170059731162388	0.84
0.9543844375274972	1.89
12.429890615807151	13.31
3.962499659899068	3.48
2.09294810650973	2.07
25.822892202235625	27.05
2.880288597046804	3.13
5.27081782196636	5.54
8.779004264658425	10.51
2.669293840931743	2.91
5.241541396005971	7.1
4.90473773873598	8.
13.25830842683271	12.48
3.013486830209479	3.04
2.8602937611003707	4.57
30.991444506447355	31.72
2.3750824575591203	2.79
2.460519196119654	2.58
4.7127950739406925	4.74
3.142998293748723	3.91
1.8758220372314063	2.49
7.672820061185343	6.99
6.928403142618403	8.19
3.7826434306107393	0.75
1.3394202044125798	1.47
11.113500818510143	11.78
4.6193200306468185	5.33
24.025619323912057	24.54
0.887704878776377	2.13
2.721587458938369	2.73
1.4757901043259007	1.01
47.77304831904329	47.24
3.2440075220764704	2.49
5.077754636980772	4.95
3.9729255103976695	3.61
7.400275738794807	7.44
15.53281837847232	16.65
6.7802648054307	7.42
2.9780072844904026	2.51
14.455099231420082	14.55
14.49279901100539	13.97
8.543373169457938	9.3
8.085383757969186	7.
3.93326854273313	3.62
23.88336490318198	24.15
11.910741816791637	12.84
3.2562241342603184	1.66
3.7269192395502664	3.43
6.844710076403651	7.63
4.545249407211898	6.66
1.2208464264379477	2.31
31.52640192218858	31.46
5.0508774524910685	6.64
6.426904585052574	6.31
11.377204767819986	11.21
4.131175586155751	4.36
12.367797202164665	12.53
6.97815853334756	7.87
2.353336714484651	2.57
7.906972198683439	8.
9.67772600665509	10.15
3.5982243485624705	3.08
12.181515157935168	13.09
5.95178065090328	7.58
9.487133214796673	7.67
10.760629372196227	12.6
5.988608388288318	6.46
8.558944203632871	9.47
2.093040710290775	1.82
10.59163418084333	10.01
13.008269393866978	14.29
7.148761509427983	8.13
19.580498324027936	20.4
5.198500588232061	4.82
9.087400126917135	10.25
9.288123477683996	8.95
2.365428375929619	2.19
11.968159425005874	10.07
11.496789628663441	9.14
27.90241043876685	29.3
21.27039414930711	20.36
0.5146336569155775	0.35
32.29384953891665	33.86
8.871568699658724	8.21
9.659089048241398	9.48
2.7722320542816363	3.1
4.140784685153591	2.58
12.661816524062882	12.05
6.373414204863871	5.38
0.9062402554153868	-0.19
2.6263471857598732	3.28
17.127391654945228	17.89
2.3610778050987116	2.12
91.18230106343178	93.17
18.589128631505222	19.61
8.66842299402343	8.65
3.103334162702881	3.67
3.4839668993537947	3.61
1.482608812000655	1.39
4.663760108429253	4.76
3.0033814955343874	2.78
7.486237927034973	6.76
4.10685132509161	4.06
4.12556498738285	3.56
4.589748940848959	4.16
4.714150094897909	4.95
6.522964318965391	6.5
3.1681045325283446	3.1
4.370683438986163	4.09
7.172073883934486	6.93
7.36837475128212	7.09
3.266641190754918	3.86
7.9922434089189265	7.79
5.46859367639577	5.13
5.161560262131203	5.32
9.023043811590185	10.78
17.333648528598196	18.14
9.046537176629966	10.32
3.034690184036949	3.31
7.193535941724078	6.48
8.712414242307176	8.6
21.590208455445058	22.36
11.3375540596314	12.26
3.79747981469898	3.18
5.060065832261427	7.26
16.627955268620962	16.64
5.813629584869033	6.49
4.408135163915698	4.68
6.384211931586207	7.24
8.569894598039218	9.38
3.0522338463719425	3.2
12.498317611156503	13.48
2.326319758883711	3.7
2.8369005382558434	4.2
10.225269381145734	9.77
10.055747252210566	7.56
21.40351528612634	22.35
7.5896343306979555	8.03
15.789199885975444	21.44
25.37646806201217	24.98
3.5178951610668987	3.74
1.9658258620433526	1.57
13.224894010127073	13.45
2.4734908099847885	1.91
7.723700116642044	8.53
3.3125140956275443	2.27
1.483134309583608	1.87
1.4229202844536815	1.55
7.955541813642123	7.29
5.932178947122357	7.48
0.8281525679069142	0.59
5.754568243749972	4.28
4.481723946142224	5.67
2.7622422495014956	3.82
3.1995024794911413	3.25
2.6519576120484243	2.04
4.523491388356354	3.76
2.8781475946532735	3.41
4.251281072166278	4.23
4.22896573959759	3.3
4.4356958247511065	4.3
4.582213303850405	3.62
17.265340666154444	17.84
7.286056932768457	7.62
7.660048661278027	7.53
7.920307651847564	9.8
4.826734855230297	4.77
1.136506415184328	-1.39
20.293054256776657	20.41
4.013926246209725	3.67
5.809498464261292	5.18
5.775620058331437	6.19
0.8845034557624604	1.89
4.711614408279345	6.4
12.904125397874996	13.89
4.095673321902027	5.58
2.5409331346158908	1.51
2.8390651580629367	4.11
10.296631938638438	9.99
5.536323011844372	5.66
3.643057861556034	3.
4.389247994343906	3.1
3.70984640429852	1.43
1.310833163018288	0.12
1.3485182600759285	1.43
1.0868029467734555	0.75
2.898644774878374	2.26
14.845853596372724	15.02
10.979053863387854	10.18
4.5709032122853746	4.48
5.033722117071107	5.89
1.6726529374003187	1.06
11.430096518650487	10.58
1.5372281540943153	1.43
5.347171021013542	6.13
4.900829701692294	3.35
5.434961791226201	6.27
7.283443598693957	9.24
2.214874511741818	1.95
3.0178548349639334	2.47
6.163364727854872	6.61
13.580190752731724	14.12
4.0622289843448325	4.4
15.33172502904541	18.08
8.423550012453969	7.99
29.230990943672424	29.89
2.230722690788789	2.38
1.002079962983083	0.17
3.6055922942557905	3.45
5.2099950329195615	6.09
7.354274894128957	6.11
3.187852633459089	3.2
1.4309659218208324	2.43
2.650091144848429	2.7
3.4694421949399095	3.39
3.301723098376751	2.9
3.7196065448987348	1.71
11.845822154840237	12.29
2.8435887189015996	3.67
1.9449414409562598	3.84
5.835807506366314	6.13
3.83918600267276	4.18
5.321226298991893	4.44
14.700305912442026	15.15
6.515661777628691	4.
22.223160900771404	21.99
12.108849183797101	13.49
1.8265746167291266	1.94
5.140871472811723	8.79
1.3836273176242213	2.04
1.5706631679371494	2.16
7.165076301379592	7.57
4.909689438974631	3.6
3.0442522788789668	3.49
5.089612787242677	5.02
2.230906450487104	2.52
1.6396404002079747	2.28
3.0379828956654165	3.5
5.65055554209382	6.64
7.709616218173001	7.46
3.1630765819706514	5.97
4.110569106328375	5.02
4.2395578786152575	6.06
20.923887124193538	21.53
3.059617393243292	3.38
6.782272753247633	6.6
1.2989510530295085	1.43
16.13117091393047	18.36
3.7843338302650267	3.43
3.7886395083904105	3.53
7.99879939646027	8.62
3.617247688608076	4.5
5.682112920867842	6.15
1.0093007236306455	-0.46
1.463266124708806	11.27
11.698966972919544	11.06
2.8777297863014013	3.91
10.013866968478007	10.85
1.0728453371763464	-0.73
6.085907684318715	9.12
1.3045341488271438	2.23
5.809739860896564	6.33
2.4901852183746014	2.6
5.452602596641038	6.36
2.0466460750145927	0.6
13.48124803427488	14.41
2.7209256021810346	3.35
7.360425919242664	7.69
4.806811159469363	5.18
4.503451101747993	5.61
1.3299970891076347	0.91
0.19506445356022714	2.08
11.186581081042359	11.86
7.682442635052003	5.32
7.5879345857091645	8.14
10.031277447295045	9.45
2.05065699970308	2.13
8.766483263974411	8.54
3.7628721305791855	4.09
3.3611617165866234	4.48
1.334763945443358	1.98
5.142894228206345	5.12
4.5396699925915955	4.55
10.640861789785411	9.79
2.107748414412187	0.91
9.29116182164196	10.22
3.5660752035659145	4.58
18.65361966706063	20.25
3.8729677554970636	3.13
2.3290110729946654	2.52
6.612613472269274	7.53
5.852294301679845	5.32
9.023311939035167	7.93
8.0227902933265	7.06
2.607082689507887	2.54
1.9749636707905536	2.7
5.56019136094851	5.05
6.485083008446916	7.2
7.31348163458517	6.83
3.34190445363079	4.53
1.3266910877461215	0.01
3.3666789470964487	4.1
4.540430143876045	3.84
10.647570091074801	10.08
11.274813973920711	11.9
2.5808344953399525	3.44
7.047162213908744	7.47
9.056438270073615	8.88
6.050560236975559	5.61
6.584191009036937	2.84
4.044440066304263	5.57
5.601773225907699	2.28
1.128396950290124	0.82
20.84356474926445	18.31
6.071327495782893	6.8
0.8198847232596945	-0.19
4.317856889634323	4.35
5.502679665639777	4.83
1.6646421629402186	2.44
3.51456176394078	3.31
3.0513350418159786	3.03
3.2107961240343483	4.01
7.830235860286725	7.81
20.050689529829476	20.42
15.808470575241426	14.99
5.02482349975547	5.07
2.3294247500706353	4.43
1.5811859718146568	1.67
2.812866717495009	3.77
4.28711559549811	4.17
1.5801156356004158	0.73
4.971174248430317	5.73
23.049925126303663	23.58
1.445769830342818	1.45
3.1216495722630984	1.77
5.405315164267772	5.18
15.520136850339664	13.51
4.1115519837159065	3.16
5.631742417819345	5.92
9.155975972388838	8.03
12.55240049319257	12.81
1.6511508176507812	1.54
4.678663360003298	5.56
4.566016880277106	5.28
6.261051969881389	7.32
1.7039989095940762	0.44
2.2001343356825083	3.23
8.834244555121362	9.36
2.543763480900806	2.27
6.694385633058012	6.84
14.678155866878035	15.14
4.172138682944143	4.29
3.052387909112738	3.44
23.545129890148786	22.79
4.781760155705817	5.04
20.511826920365024	17.48
9.642091927657926	10.52
2.359593380872042	3.07
3.920394879346311	3.91
1.56911196345279	1.3
1.9533758682740159	3.05
10.950325384359267	17.32
4.301918672191196	4.76
11.457862641975714	12.7
6.745210006784555	8.96
3.6146709170029103	2.54
12.417478898719828	11.85
9.290948196605944	7.93
11.60875989272072	11.29
5.4707229297718785	5.23
4.0375592545181	4.26
0.7102763664658999	0.05
2.5053928667065537	1.69
4.894964512429633	5.83
8.648317468656996	8.81
5.293694638068368	7.36
14.115970383719013	14.31
3.06598428494756	3.27
2.1142571010762383	2.51
2.790697005683985	1.69
2.6064524775483866	1.57
0.5864730353268397	-0.33
2.09781139366606	1.34
19.49878222218292	21.05
4.345424022083744	4.73
3.2907716370709528	2.68
6.518295946320365	6.48
13.142862419094264	17.06
0.7013602595768886	0.5
26.005576966304538	29.34
2.1617336227615227	1.66
2.8581344700584137	3.74
5.91600436544227	5.98
6.26453970856095	5.88
4.130308489136656	4.16
3.208778184768443	5.22
1.4340656737766824	2.5
1.8764151766839128	2.68
7.578798440036779	8.15
7.263185713153679	8.06
13.444798457461262	16.1
1.8216400476297467	1.98
7.4702649261261485	8.19
13.578328307740641	14.05
6.555946116431965	6.4
2.887145550741353	2.64
7.439603381665499	8.56
6.101998891662893	7.75
4.61753247900518	4.8
20.589786217288687	20.71
1.2354759660824386	1.15
3.637297671885306	4.78
8.016669831326743	8.38
3.866561611970541	3.28
6.222495667519916	6.81
6.158053456244109	6.75
31.27375706065492	31.67
5.768382664777895	5.95
2.4377298165486887	1.87
4.194221331461449	5.76
2.49335040947291	3.05
2.1666263596495896	2.63
20.783755993032482	21.71
12.842938359143396	14.56
2.7636388593371564	3.45
3.9359798607540104	4.62
1.7924578941847429	0.64
8.09142144212633	7.25
1.7437388116745933	3.07
3.561730111375705	3.69
1.5609313646147738	1.61
1.858437866753071	1.3
3.0882639692860137	2.66
1.1260215477770599	2.15
20.461108233380582	19.8
1.4475224520006618	1.55
2.7343800475412574	4.58
31.6900083021334	33.26
3.2737040631059027	0.35
3.1066449146543116	-4.01
1.4470985091788082	1.62
9.074170830907766	9.65
2.360315509280365	2.78
5.587063213922246	6.19
2.7228519439889474	3.09
15.499569560240756	17.66
1.865712933411666	3.1
7.3488294846117785	6.66
6.14095760803662	6.25
10.00183316390863	9.61
4.585475794219665	5.47
2.2307965481711576	1.24
3.3953646765204297	2.74
1.121828012111883	1.02
33.469109201328045	34.22
3.3249413231923515	1.98
2.9285313864997744	3.42
3.0580021696496145	2.74
9.442733981579806	8.96
3.7211206387127334	3.42
4.971960086597255	6.67
9.87302560306515	10.29
2.7645603025417467	2.84
2.436852714723007	2.63
2.6086931389590986	4.38
14.155566267747034	14.85
3.390692737156066	3.6
19.055327855291775	18.39
10.192860407066282	10.35
1.762683237157713	0.66
3.2587156628451073	2.42
2.7391489257935104	1.63
4.690866893060646	4.99
2.7033302477110515	1.93
2.1014293610275345	1.56
29.88084546217717	31.1
2.7048221312758582	3.29
1.6989104472789807	1.09
38.69637202586364	37.47
1.8784992282610775	1.23
1.7762987149277567	1.66
5.511498049053274	5.2
4.515293243149719	4.68
2.5108569547037276	3.37
10.413239531013831	10.43
9.905536448382357	8.95
1.563889834685797	2.59
3.8443936624336144	2.88
5.69745028343813	6.42
2.8314430592200632	2.62
8.976001797222365	8.65
3.1899566936218915	3.36
3.001018818699478	3.38
7.173355858682538	9.24
18.216950751998763	17.44
5.113954733584823	4.24
4.2006405124018285	2.71
2.858468046516937	4.02
3.0553887419074233	3.08
6.343226030963913	6.64
10.817076200867497	11.48
2.769165513615796	3.45
4.125099124058216	4.71
3.6456799653622527	3.82
17.67275705968831	18.74
6.503326369537194	6.56
1.7752057223652087	3.33
4.1678919041365035	5.57
0.9045084675286047	1.93
9.005781228320316	8.39
27.759345952870408	27.7
2.5973823211064255	4.12
4.630669995357342	5.67
4.4195256039969495	4.75
2.5868234966237393	2.6
